"commentText","hasReplies","numberOfReplies","replies.id","replies.user","replies.date","replies.timestamp","replies.commentText","replies.likes"
"Vim atrav??s do canal do Bernardo P. Kuster, ali??s indico para fazer uma entrevista com ele! Vlw, muito bom o tema, compartilhando aqui!","false","0","","","","","",""
"a urna eletr??nica ?? o maior fraude do brasil"
"Urna eletr??nicas fraudulentas e digno de um pais Comunista o povo tem Que sair pras ruas e pedir o fim das   urnas Eletr??nicas e um direito do cidad??o e n??o do TSE  que n??o s??o dignos de confian??a","false","0","","","","","",""
"ele pode aparecer suicidado...","false","0","","","","","",""
"Estamos todos fudidos a muito tempo","false","0","","","","","",""
"Levem ele de novo pra uma nova intrevista!","false","0","","","","","",""
"Esse pa??s ?? uma piada, mat??ria sensacional Danilo, parab??ns...","false","0","","","","","",""
"Acho que devemos ao menos dar ao TSE o trabalho de fraudar nossos votos."
"","","","UgwO5PMg7zgR5vza2tZ4AaABAg.8hEp5E0Spi_8hHU8xyPpmA","Karoline Monteiro","2 days ago","1528588127266","Yuri Bezmenov "
"","","","UgwO5PMg7zgR5vza2tZ4AaABAg.8hEp5E0Spi_8hI301NC-NU","Yuri Bezmenov","2 days ago","1528588127271","Se as pessoas revoltadas com as urnas realmente fazerem boicote e deixarem de votar, haveria uma possibilidade de eles vencerem sem fraude.","0"
"Eu vim do futuro para avisar que o pa??s esta virando uma Venezuela","true","1","","","","","",""
"","","","Ugxc7RMVVF66lD5Cmvd4AaABAg.8hEkfNNWeMH8hICVgWSDiI","rafael","1 day ago","1528674527245","Klein - Planet Android tomar?? que isso n??o aconte??a","0"
"Voltaram o Canal Oficial do Jair Bolsonaro no YouTube.  Os mais 600 mil inscritos sumiram! Vamos l?? galera, d?? uma for??a ao Mito! Inscreva se e compartilhem ...#bolsonaro2018","false","0","","","","","",""
"Nosso STF ?? uma vergonha!","false","0","","","","","",""
"A 20 anos nos enganando esses canalhas e corruptos chega acorda Brasil interven????o militar jaaa","false","0","","","","","",""
"Vi toda a apresenta????o do Prof. Diego Aranha e como programador concordo com ele sobre a facilidade de fraudar uma urna eletr??nica por um funcion??rio interno do TSE. A urna n??o est?? conectada a internet realmente mas na ponta principal (TSE) pode haver sim corrup????o e qualquer um com acesso pode modificar e gerar as merdas que vimos nas ??ltimas elei????es quando a Dilma ia perder, mas ganhou com a apura????o secreta, uma aberra????o total.","false","0","","","","","",""
"assim tamb??m com as loterias da caixa, ser?? que n??o existe manipula????o?","false","0","","","","","",""
"ENTREVISTA ELE NOVAMENTE, DANILO!!! STF ACABA DE DECIDIR QUE O VOTO IMPRESSO ?? INCONSTITUCIONAL. 07/06/2018 O PA??S TEM QUE ACORDAR!!!!!!","false","0","","","","","",""
"Restaura a Monarquia no Brasil ?? a ??nica solu????o, pois o Rep??blicanos nunca v??o fazer nada por n??s Brasileiros?? de positivo !!#ForaRep??blica #AbaixoARepublica #Rep??blicaFarsa??#VoltaMonarquiaNoBrasil #MonarquiaParlamentaristaJ?? #AveImp??rio","false","0","","","","","",""
"2018 tudo o que foi falado nessa entrevista e veridico. Hoje o STF derrubou o voto impresso j?? era ???? eita Brasil ???????? que n??o sai dessa lama chamada corrup????o ????","true","1","","","","","",""
"","","","UgyGBtm35eNgjeMAwVF4AaABAg.8hDLqxxnDXX8hDbLJLkFxw","01Azul Sincero01","3 days ago","1528501727230","Acontece que tudo que o povo quer e deseja??e contra eles n??o ?? aceito e o STF demonstra ser a favor a corrup????o !! O Malditino dia 15 Novembero 1889 que a Rep??blica Federativa foi instaurada no Brasil !!??A verdade que o??Brasil era feliz com a Monarquia e a gente n??o sabia !! O Dom Pedro II se tivesse entre nos estaria com vergonha do governo Republicano !!","2"
"E hoje, o STF acaba de derrubar o voto impresso. Pois ??. Vamos nos preparar para viver numa Venezuela tamanho fam??lia.","false","0","","","","","",""
"Parab??ns ao STF pelo retrocesso e apoiar a continuidade dessas elei????es fraudulentas."
"Passando para avisar que, as elei????es de 2018, tamb??m ser??o fraudadas.","false","0","","","","","",""
"?? s?? no Brasil mesmo que transpar??ncia ?? um problema."
"","","","UgxkJlekIinvyJL5dfd4AaABAg.8hCmXYFskh88hDc0hQyexm","01Azul Sincero01","3 days ago","1528501727214","O problema ?? a Rep??blica??e o golpe que aconteceu no dia??15 Novembro 1889 !! Essa desgra??a n??o deveria??ter existido no Brasil !!","0"
"Hoje para facilitar o processo de descobrir em que eu votei, h?? o ""cadastramento biom??trico"".","false","0","","","","","",""
"Danilo Gentili, vc ?? demais, o teu trabalho pela na????o ?? incr??vel!","false","0","","","","","",""
"ENTREVISTA ELE NOVAMENTE, DANILO!!! STF ACABA DE DECIDIR QUE O VOTO IMPRESSO ?? INCONSTITUCIONAL. 07/06/2018 O PA??S TEM QUE ACORDAR!!!!!!","true","1","","","","","",""
"","","","UgwWoV0Wh8zy5fqcSpF4AaABAg.8hCUL8MumKo8hIgNAUfc5e","J??natas Jorrary","1 day ago","1528674528598","Antonio Carlos Junior - UP","1"
"Imagina se   eles soubessem que nessa mesma elei????o seria feita em segredo e com poucas  pessoas como testemunha","false","0","","","","","",""
"??tima entrevista."
"#JairBolsonaro2018","false","0","","","","","",""
"Esse homem agora vai ter que andar com seguran??as armados, pelo menos at?? a elei????o acabar...","false","0","","","","","",""
"O STF derrubou o voto impresso! Se algu??m pensa que h?? op????o, n??o h??! Se n??o h?? possibilidade de recontagem dos votos j?? ?? fraude! Vence as elei????es quem pagar mais! As urnas eletr??nicas s??o fraudadas. As fraudes j?? foram constatadas e provadas! Os criminosos querem se perpetuar no poder! O que h?? brasileiros? Vamos permitir isto???","true","1","","","","","",""
"","","","UgyYo7KOerUyqnR2gu54AaABAg.8hBNaV159in8hDcBzPV792","01Azul Sincero01","3 days ago","1528501728512","O que fazer nesa situa????o ??","1"
"Bom saber ????????????","false","0","","","","","",""
"ESTAMOS EM 2018... COMO AINDA ACEITAMOS ISSO? S?? INTERVEN????O PARA TIRAR ESTA CORJA DO BRASIL","false","0","","","","","",""
"Todo mundo sabe que a Dilma n??o ganharia em 2014 se n??o fosse a manipula????o nas urnas.","false","0","","","","","",""
"VOTO EM C??DULA DE PAPEL","false","0","","","","","",""
"Eu Brasileiro, indiv??duo que nasci e moro no Brasil, n??o tenho orgulho da urna eletr??nica...","false","0","","","","","",""
"VOTO EM C??DULA DE PAPEL","false","0","","","","","",""
"Estamos sendo enganados. Devia ter achado este v??deo antes. Veja!","false","0","","","","","",""
"Putz","false","0","","","","","",""
"S?? assim pra Dilma ganhar uma elei????o, Brasil ??nico pa??s que a transpar??ncia do voto amea??a a democracia.","false","0","","","","","",""
"?? ANO DE ELEI????O TRAZ ELE NO PROGRAMA D NOVO PARA FALAR DESTE TEMA","false","0","","","","","",""
"4:34 "" ?? muito dificil separar mal??cia de incompet??ncia nestes casos"" claro que nao tio... Quando se trata de poder, n??o h?? incompetentes no Brasil...","false","0","","","","","",""
"Chamaram-me a aten????o para esta entrevista nesta semana. Interessante, mas indago se o Minist??rio P??blico ou alguma organiza????o civil que defenda a transpar??ncia j?? conseguiu provar alguma fraude nas urnas eletr??nicas? Entendo que falhas em softwares s??o bem comuns, mas se analisarmos a cadeia de acessos e tempo, al??m de conhecimento pr??vio dessas brechas para explora????o por algum interessado, tornaria meio complicado manipular as informa????es ali contidas e creio que o MPF/MP dos Estados j?? teriam conseguido identificar alguma fraude, caso houvesse. Claro que eu posso estar errado. Por isso questiono. E a DATAPREV, tem alguma participa????o no fechamento do software? Grato pela aten????o.","false","0","","","","","",""
"Ainda tem gente defendendo o TSE nos coment??rios brasileiros assim merecem a fossa ! #votoimpresso??democracia","false","0","","","","","",""
"VAMOS DESTRUIR AS URNAS , TODAS, ISTO E` MUITO GRAVE NAO FICARA BARATO NAOA NAO NAO","false","0","","","","","",""
"Fant??stico, a fraude escancarada !","false","0","","","","","",""
"Parab??ns professor e ao programa!!!!","false","0","","","","","",""
"E por coincidencia deu Dilma nessa elei????o com 51 %...","false","0","","","","","",""
"..","false","0","","","","","",""
"Gentilli, traz isso de volta ?? tona. Pelo amor!","false","0","","","","","",""
"Se a vota????o fosse pelo WhatsApp  seria mais seguro que na urna eletr??nica!","false","0","","","","","",""
"Divulguem mais o site da auditoria www.vocefiscal.org","false","0","","","","","",""
"O TSE n??o quer transpar??ncia porque os seus t??cnicos e dirigentes s??o bandidos, incompetentes e criminosos que deveriam estar ??tras das grades."
"ja vi que o bolsonario nao vai ganhar  : (","false","0","","","","","",""
"nem d?? pra comparar sistemas de vota????o do brasil, com sistemas de pa??ses realmente verdadeiros.","false","0","","","","","",""
"Esse tema (v??deo tem) que voltar!!","false","0","","","","","",""
"!!!!!! PESSOAL AQUI http://www.peticaopublica.com.br/psign.aspx?pi=BR69221 peti????o contra urna eletr??nica","false","0","","","","","",""
"O cidad??o tem que ir pras ruas exigir voto impresso. Grana n??o ?? problema. At?? quando seremos enganados?  N??o vejo a esquerda exigir o voto impresso.","false","0","","","","","",""
"BOLSONARO2018","false","0","","","","","",""
"eu n??o votar na urna se n??o tiver o modo impresso","false","0","","","","","",""
"Tem qu?? trazer ele novamente mas agora fazendo um simula????o com uma urna fraudada","false","0","","","","","",""
"Algu??m do Direito poderia impugnar o pleito de 2018. Caso n??o fa??am a impress??o do voto?  Eu n??o voto. Justi??o, pago a multa mas n??o votarei. Sair de casa e fazer papel de besta?","false","0","","","","","",""
"Um dos homens mais inteligentes da inform??tica mundial e brasileira","false","0","","","","","",""
"Como pode algu??m dar deslike numa entrevista dessa? S?? pode ser bandido ou defensor de bandido; ou ent??o defendem irregularidades na elei????o?","true","1","","","","","",""
"","","","UgzRfpYT1kpazrzAXP94AaABAg.8_97971hXvE8_MgmcLsQ1H","Jr","6 months ago","1513036129910","Juli Pereira, esses bandidos e seus defensores tem um nome, s??o conhecidos por ESQUERDOPATAS.","0"
"Recursos kkk, falta nada isso ?? tudo medo do voto impresso, sabe que ir??o cair, aprovar?? o fund??o e querem falar em faltas de recursos, o presidente do TSE ?? o pr??prio Gilmar Mendes que est?? soltando condenados, ele deve favores aos corruptos que nem ele e muitos no TSF e TSE.","false","0","","","","","",""
"pois ?? n??! nenhuma emissora chama um cara deste para falar tipo as 12:00 em rede nacional n????!! TSE mais que comprado.","false","0","","","","","",""
"Voto secreto, eletr??nico e obrigat??rio, ?? por si s??, fraude.","false","0","","","","","",""
"98 Petistas n??o gostaram do v??deo","false","0","","","","","",""
"Absurdo! N??o REELEJA NINGU??M!","false","0","","","","","",""
"Acabou, a SMARTMATIC assumiu a fraude agora na constituinte da Venezuela.","false","0","","","","","",""
"Danilo, ?? uma boa hora para entrevistar o Diego Aranha novamente, ou  outro especialista como o Amilcar Brunazo Filho, pois o TSE est?? boicotando a implanta????o do voto impresso aprovada em Lei para 2018. Em total desrespeito a decis??o do parlamento, eles dizem que s?? v??o colocar impressora em 5% das urnas e querem ainda ?? derrubar a Lei. Se n??o houver press??o eles v??o deixar tudo como est?? e nosso voto continuar?? sendo desviado eternamente para quem eles quiserem eleger.","false","0","","","","","",""
"Deveria ter pelo ?? 3MILH??ES de lyks di??rios!","false","0","","","","","",""
"mto interesante o coment??rio que eles fizeram a respeito das piadas do Danilo e da falta de transpar??ncia na apura????o dos votos.","false","0","","","","","",""
"Danilo...brasileiro patriota.","false","0","","","","","",""
"Ser?? que o voto impresso, j?? aprovado e que j?? passa a valer em 2018, vai dar certo?","false","0","","","","","",""
"Uma conversa entre um brasileiro e um Alem??o, durante uma elei????o na Alemanha:"
" n??o computar seu voto... Aqui sim tem elei????es honestas. Urna eletronica? pode ficar pra voc??s"," pa??ses como EUA"," Canad??"," Reino Unido"," Su??cia"," Nova Zel??ndia"," Noruega"," Dinamarca"," Alemanha"," Jap??o"," Finl??ndia... tambem usariam."",0,false,0,,,,,,"
"ou seja, votar ?? uma palha??ada ...e ainda a gente tem que pagar, quando n??o vai...????","false","0","","","","","",""
"A ultimas not??cias mostram o quanto ??  s??rio esse assunto e ningu??m faz nada!!! 2018 como ser??!???? Confiar nesse sistema ou mudar??? .... Eis a questaooooooo!!!!","false","0","","","","","",""
"Isso n??o foi uma ""entrevista"" foi s?? um coment??rio de um trabalho. Eu n??o sabia que o professor tinha dado entrevista pro Gentili.. . Ele foi meu professor na unicamp em 2014  !!! ???","false","0","","","","","",""
"Muito pior do que urna fraudavel ?? ter a democracia fraudada a 126 anos. https://sites.google.com/view/direitodeservotado","false","0","","","","","",""
"?? feita com vulnerabilidades de prop??sito claro, algu??m tem d??vida?","false","0","","","","","",""
"Esse cara ainda t?? vivo? Kkkk ap??s o tse ouvir isso ? Kkkk????","true","2","","","","","",""
"","","","Ugjy9lpdNZ6fg3gCoAEC.8NK4bG0SD2i8Q6HtneemVc","Diego Aranha","1 year ago","1497224931266","\o/","7"
"","","","Ugjy9lpdNZ6fg3gCoAEC.8NK4bG0SD2i8Q6OZpZ0Ylt","F??bio Furtado","1 year ago","1497224931276","T?? vivo ein rs","2"
"Incoer??ncia: hoje em dia, existe uma lei que obriga empresas acima de N funcion??rios a registrar o ponto eletronicamente, este ponto deve ser mantido no aparelho por X anos, para confer??ncia e o funcion??rio fica com uma via impressa de cada ponto que ele bate, para ter certeza que o aparelho n??o foi fraldado. No caso da urna eletr??nica, q ?? bem similar, n??o, a gente s?? precisa confiar no TSE, e ta tudo certo.","false","0","","","","","",""
"J?? vi um amigo meu votar v??rias vezes na mesma zona em v??rias cess??es. ou seja o nome dele tava em todas a cess??es e com a biometria. Vem de cima a fraude.","false","0","","","","","",""
"Das duas uma, ou existiu fraude nas ??ltimas elei????es ou ent??o quem votou na Dilma tem vergonha de dizer que votou, porque 99 por cento das pessoas que eu pesquisei na ??poca disseram que n??o votaram nela.","false","0","","","","","",""
"Claro, pq voto em papel com contagem manual ?? imposs??vel de fraudar, n???","true","2","","","","","",""
"","","","UgjJ41DAgHH_G3gCoAEC.8IqLtGVfqk08J9Ha_E1VUN","Diego Aranha","1 year ago","1497224932805","Acho que voc?? n??o entendeu a proposta.","12"
"","","","UgjJ41DAgHH_G3gCoAEC.8IqLtGVfqk08J9qZOfg99H","Di Wey","1 year ago","1497224932814","Meu coment??rio foi voltado aos outros que estavam sendo postado no momento, n??o ao v??deo em si, que eu concordo na maior parte.","1"
"A urna eleitoral Brasileira ?? uma fraude,todos os Brasileiros sabe disso,nenhum outro pa??ses do mundo aceita a urna eleitoral Brasileira,?? s?? o Tribunal Superior Eleitoral,que anda dizendo que a urna eleitoral Brasileira ?? mais segura do que o sistema da NASA dos Estados Unidos,?? uma piada e uma vergonha comparar a urna do Tribunal Superior Eleitoral corrupto, com o sistema da NASA dos Estados Unidos,a urna ?? frequentemente denunciada  em todas as elei????es pelos parlamentares,e pelos eleitores,todos falam que ?? fraude,os pr??prios criadores da urna fala que n??o ?? confi??vel,o Tribunal Superior Eleitoral t?? ?? maluco.","false","0","","","","","",""
"fora irna eletr??nica!! VOTO IMPRESSO J??!!!","false","0","","","","","",""
"Impress??o do voto para a confer??ncia do pr??prio eleitor j??!!","false","0","","","","","",""
"Muito esclarecedora a entrevista. Gostei. Parab??ns ao entrevistado pelos esclarecimentos. Nem sempre, esses programas entrevistam aquelas nulidades  chamadas de 'celebridades'.","false","0","","","","","",""
"Engra??ado como o TSE trata aqueles que criticam a falta de seguran??a ligada ??s urnas eletr??nicas: 'amea??a ?? democracia'. Ora, eles se comportam como ditadores e acusam os outros de amea??ar a democracia. Parece o Bolsonaro que ama a ditadura, mas, surfa na onda da democracia! Todos os pol??ticos que se mostram contra a democracia deveriam ser impedidos de usufruir dela! HIP??CRITAS!","false","0","","","","","",""
